fecha,anio,mes,periodo,sistema_abastecimiento,nivel_almacenamiento_pct,afluencias_m3s,precipitacion_mm,temperatura_c,consumo_m3s,irca,clasificacion_riesgo,municipio,departamento,latitud,longitud,cobertura_acueducto_pct,nivel_servicio,tipo_region,decision_racionamiento
2021-08-16,2021,8,2021-T3,N/A,51.3,8.09,3.4,20.9,11.63,29.74,Alto riesgo (28-40),Monteria,Cordoba,8.7518,-75.8757,88.1,Continuo,Nacional,Sin restriccion
2023-04-06,2023,4,2023-T2,N/A,41.9,15.88,,23.3,3.36,8.02,Bajo riesgo (5-14),Barranquilla,Atlantico,10.9897,-74.7642,75.0,Continuo,Nacional,Sin restriccion
2025-08-19,2025,8,2025-T3,Sur,70.2,16.01,0.8,16.8,16.49,11.74,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7581,-73.9307,95.1,Intermitente,Regional,Suspension temporal del racionamiento
2022-05-29,2022,5,2022-T2,N/A,52.4,15.59,3.5,16.5,6.57,14.01,Riesgo medio (14-28),Bello,Antioquia,6.3598,-75.6041,91.7,Continuo,Nacional,Sin restriccion
2024-01-28,2024,1,2024-T1,Sur,30.8,11.71,0.2,11.1,14.52,12.8,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7087,-74.2384,94.2,Continuo,Regional,Sin restriccion
2019-05-02,2019,5,2019-T2,Tibitoc,71.6,20.03,7.9,11.3,19.91,12.18,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9264,-74.0271,95.4,Continuo,Regional,Sin restriccion
2025-11-14,2025,11,2025-T4,Sur,64.5,19.03,4.0,16.2,16.25,9.57,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7728,-73.939,95.0,Racionado,Regional,Suspension temporal del racionamiento
2021-08-25,2021,8,2021-T3,Sur,75.4,19.39,1.4,15.4,17.24,5.37,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.6067,-74.1015,91.8,Continuo,Regional,Sin restriccion
2019-11-05,2019,11,2019-T4,Tibitoc,67.0,20.37,3.2,16.0,16.09,4.23,Sin riesgo (0-5),Mosquera,Cundinamarca,4.6982,-74.226,93.5,Continuo,Regional,Sin restriccion
2023-06-01,2023,6,2023-T2,N/A,53.8,6.41,4.0,30.0,8.69,3.94,Sin riesgo (0-5),Pasto,Narino,1.2186,-77.2767,72.7,Continuo,Nacional,Sin restriccion
2021-11-25,2021,11,2021-T4,Tibitoc,59.8,8.54,6.5,11.9,17.47,5.2,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.613,-74.0721,95.8,Continuo,Regional,Sin restriccion
2020-10-10,2020,10,2020-T4,Sur,65.7,24.07,5.5,15.5,16.46,6.61,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7507,-73.9315,95.4,Continuo,Regional,Sin restriccion
2025-12-14,2025,12,2025-T4,N/A,25.8,11.54,1.7,22.8,2.23,54.98,Inviabile sanitariamente (>40),Medellin,Antioquia,6.2536,-75.549,83.6,Continuo,Nacional,Sin restriccion
2022-03-01,2022,3,2022-T1,Tibitoc,80.7,11.68,5.4,9.6,18.62,-3.72,Sin riesgo (0-5),Cajica,Cundinamarca,4.9041,-74.0282,96.6,Continuo,Regional,Sin restriccion
2023-08-31,2023,8,2023-T3,N/A,64.2,10.17,10.4,16.4,10.47,4.22,Sin riesgo (0-5),Pereira,Risaralda,4.7901,-75.6955,86.1,Continuo,Nacional,Sin restriccion
2019-06-11,2019,6,2019-T2,N/A,36.6,14.5,8.0,26.9,2.67,20.07,Riesgo medio (14-28),monteria,Cordoba,8.7668,-75.8638,85.3,Continuo,Nacional,Sin restriccion
2024-07-02,2024,7,2024-T3,Chingaza,32.3,2.81,0,15.7,16.16,6.56,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7207,-74.2375,92.4,Racionado,Regional,Racionamiento cada 18 dias
2020-12-21,2020,12,2020-T4,Chingaza,53.9,25.41,1.4,12.7,18.2,4.88,Sin riesgo (0-5),Madrid,Cundinamarca,4.7205,-74.2737,100,Continuo,Regional,Sin restriccion
2024-06-29,2024,6,2024-T2,Chingaza,42.4,12.52,0.2,15.8,16.84,1.82,Sin riesgo (0-5),Sopo,Cundinamarca,4.7612,-73.9097,94.4,Racionado,Regional,Racionamiento cada 9 dias
2022-05-09,2022,5,2022-T2,Sur,76.6,23.05,3.3,13.0,18.85,2.42,Sin riesgo (0-5),Chia,Cundinamarca,4.8576,-74.0409,91.8,Continuo,Regional,Sin restriccion
2021-03-04,2021,3,2021-T1,Tibitoc,71.7,7.18,2.4,12.3,18.75,3.91,Sin riesgo (0-5),Sopo,Cundinamarca,4.7496,-73.934,97.5,Continuo,Regional,Sin restriccion
2025-11-17,2025,11,2025-T4,Sur,53.1,20.71,5.8,16.1,17.66,9.85,Bajo riesgo (5-14),Funza,Cundinamarca,4.728,-74.2218,97.2,Intermitente,Regional,Suspension temporal del racionamiento
2022-08-24,2022,8,2022-T3,N/A,62.7,5.23,4.6,15.4,8.04,28.64,Alto riesgo (28-40),Popayan,Cauca,2.4596,-76.6148,73.3,Intermitente,Nacional,Sin restriccion
2023-07-13,2023,7,2023-T3,Sur,57.8,16.89,1.0,,16.75,2.56,Sin riesgo (0-5),Soacha,Cundinamarca,4.5813,-74.2048,97.4,Continuo,Regional,Sin restriccion
2021-08-02,2021,8,2021-T3,Sur,77.1,6.6,1.4,15.5,17.97,10.46,Bajo riesgo (5-14),Chia,Cundinamarca,4.8497,-74.0437,98.9,Continuo,Regional,Sin restriccion
2020-04-03,2020,4,2020-T2,Chingaza,77.1,12.78,3.5,12.4,18.4,1.18,Sin riesgo (0-5),Cajica,Cundinamarca,4.9276,-74.0287,95.9,Continuo,Regional,Sin restriccion
2025-04-20,2025,4,2025-T2,Sur,73.7,16.08,3.8,11.9,18.25,0,Sin riesgo (0-5),Soacha,Cundinamarca,4.5915,-74.2137,97.8,Intermitente,Regional,Suspension temporal del racionamiento
2022-05-08,2022,5,2022-T2,Tibitoc,88.0,11.88,3.3,14.0,18.01,16.14,Riesgo medio (14-28),Tocancipa,Cundinamarca,4.9754,-73.9184,93.2,Continuo,Regional,Sin restriccion
2022-02-16,2022,2,2022-T1,N/A,30.5,15.62,3.9,17.9,9.43,5.53,Bajo riesgo (5-14),Tunja,Boyaca,5.556,-73.3499,85.5,Intermitente,Nacional,Sin restriccion
2025-12-20,2025,12,2025-T4,N/A,48.1,7.15,6.9,24.8,5.37,39.69,Alto riesgo (28-40),Barranquilla,Atlantico,10.9408,-74.7603,92.0,Intermitente,Nacional,Sin restriccion
2025-08-10,2025,8,2025-T3,Tibitoc,74.9,16.59,0.8,16.7,16.4,3.88,Sin riesgo (0-5),Cajica,Cundinamarca,4.8946,-74.0333,91.3,Continuo,Regional,Suspension temporal del racionamiento
2024-06-30,2024,6,2024,N/A,,,,,,,,Alemania,,,,91.9,,Global,
2022-10-26,2022,10,2022-T4,Sur,59.6,13.4,3.1,13.7,15.64,2.66,Sin riesgo (0-5),Cajica,Cundinamarca,4.9277,-74.0288,93.5,Continuo,Regional,Sin restriccion
2019-04-17,2019,4,2019-T2,Sur,73.4,19.87,3.4,12.7,19.02,5.58,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7647,-73.923,96.3,Continuo,Regional,Sin restriccion
2023-12-08,2023,12,2023-T4,N/A,78.1,6.87,4.6,29.0,10.5,35.21,Alto riesgo (28-40),Cucuta,Norte de Santander,7.8851,-72.4575,74.1,Intermitente,Nacional,Sin restriccion
2021-10-14,2021,10,2021-T4,N/A,59.3,14.79,9.6,16.6,3.71,-0.79,Riesgo medio (14-28),Valledupar,Cesar,10.4596,-73.277,81.9,Intermitente,Nacional,Sin restriccion
2020-01-01,2020,1,2020-T1,N/A,56.0,9.97,1.9,22.1,13.98,53.28,Inviabile sanitariamente (>40),Bello,Antioquia,6.3456,-75.5404,48.6,Intermitente,Nacional,Sin restriccion
2021-11-09,2021,11,2021-T4,Sur,71.9,7.78,3.7,14.7,15.06,-2.89,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7649,-73.936,94.2,Continuo,Regional,Sin restriccion
2021-05-10,2021,5,2021-T2,Chingaza,79.1,20.49,4.7,14.7,18.32,10.11,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9747,-73.907,100,Continuo,Regional,Sin restriccion
2020-05-20,2020,5,2020-T2,Sur,74.1,9.11,3.3,13.1,18.7,5.97,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9702,-73.9205,95.5,Continuo,Regional,Sin restriccion
2022-10-17,2022,10,2022-T4,N/A,61.5,12.53,8.0,24.2,9.7,33.22,Alto riesgo (28-40),Neiva,Huila,2.897,-75.3023,81.6,Intermitente,Nacional,Sin restriccion
2019-02-18,2019,2,2019-T1,N/A,38.6,20.4,6.6,22.1,11.38,35.15,Alto riesgo (28-40),Cucuta,Norte de Santander,7.9162,-72.5071,100,Continuo,Nacional,Sin restriccion
2021-05-30,2021,5,2021-T2,N/A,24.2,8.51,2.7,24.7,5.19,37.26,Alto riesgo (28-40),Villavicencio,Meta,4.1654,-73.5997,86.4,Intermitente,Nacional,Sin restriccion
2020-08-15,2020,8,2020-T3,Sur,68.2,6.64,2.3,17.4,17.87,1.87,Sin riesgo (0-5),Cajica,Cundinamarca,4.9153,-74.0341,92.9,Continuo,Regional,Sin restriccion
2022-05-05,2022,5,2022-T2,N/A,21.6,11.96,1.0,13.5,7.82,11.11,Bajo riesgo (5-14),Ibague,Tolima,4.4204,-75.2195,86.3,Intermitente,Nacional,Sin restriccion
2025-01-11,2025,1,2025-T1,N/A,86.3,4.21,6.1,20.1,6.16,44.54,Inviabile sanitariamente (>40),Armenia,Quindio,4.5182,-75.6773,76.1,Intermitente,Nacional,Sin restriccion
2024-08-21,2024,8,2024-T3,Chingaza,31.6,5.98,0.8,,14.75,3.17,Sin riesgo (0-5),Chia,Cundinamarca,4.8543,-74.0444,98.7,Racionado,Regional,Racionamiento cada 9 dias
2023-12-26,2023,12,2023-T4,N/A,69.7,7.03,7.3,18.8,11.14,12.45,Bajo riesgo (5-14),Barranquilla,Atlantico,10.9606,-74.789,71.0,Continuo,Nacional,Sin restriccion
2023-06-30,2023,6,2023,N/A,,,,,,,,Uruguay,,,,83.6,,Global,
2023-07-24,2023,7,2023-T3,Tibitoc,57.6,4.23,,15.3,16.61,8.29,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9519,-73.9102,100,Continuo,Regional,Sin restriccion
2022-01-26,2022,1,2022-T1,Chingaza,67.5,25.19,1.1,12.2,19.08,2.76,Sin riesgo (0-5),Bogota D.C.,Bogota D.C.,4.6105,-74.0823,92.9,Continuo,Regional,Sin restriccion
2025-01-15,2025,1,2025-T1,N/A,60.1,22.37,9.6,24.3,7.25,35.71,Alto riesgo (28-40),Bello,Antioquia,6.3073,-75.5505,100,Continuo,Nacional,Sin restriccion
2020-12-10,2020,12,2020-T4,Tibitoc,52.4,14.72,1.9,15.5,17.73,7.5,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9605,-73.9033,91.0,Continuo,Regional,Sin restriccion
2023-05-12,2023,5,2023-T2,N/A,31.5,4.07,3.7,26.8,5.7,,Bajo riesgo (5-14),Monteria,Cordoba,8.7878,-75.8759,81.1,Continuo,Nacional,Sin restriccion
2025-11-02,2025,11,2025-T4,Sur,45.4,10.24,2.7,15.1,13.94,8.09,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9693,-73.9189,98.4,Racionado,Regional,Suspension temporal del racionamiento
2023-03-13,2023,3,2023-T1,Chingaza,49.1,11.44,1.2,12.1,18.96,5.93,Bajo riesgo (5-14),Funza,Cundinamarca,4.7279,-74.2269,95.9,Continuo,Regional,Sin restriccion
2019-02-04,2019,2,2019-T1,Tibitoc,55.3,8.43,1.3,11.9,17.59,10.96,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.6086,-74.0818,88.9,Continuo,Regional,Sin restriccion
2021-04-18,2021,4,2021-T2,N/A,24.8,22.16,3.1,23.5,3.59,46.61,Inviabile sanitariamente (>40),Neiva,Huila,2.9578,-75.3178,84.3,Continuo,Nacional,Sin restriccion
2021-02-08,2021,2,2021-T1,N/A,38.6,29.57,2.8,28.4,4.02,,Riesgo medio (14-28),Neiva,Huila,2.9217,-75.2854,78.4,Intermitente,Nacional,Sin restriccion
2024-05-22,2024,5,2024-T2,N/A,23.1,14.13,5.3,23.0,9.27,40.67,Inviabile sanitariamente (>40),Barranquilla,Atlantico,10.9755,-74.7851,73.2,Intermitente,Nacional,Sin restriccion
2020-09-30,2020,9,2020-T3,N/A,82.2,15.09,7.4,21.4,10.25,37.65,Alto riesgo (28-40),Barranquilla,Atlantico,10.9647,-74.7892,76.7,Intermitente,Nacional,Sin restriccion
2019-01-18,2019,1,2019-T1,Chingaza,65.8,19.35,0.9,14.0,16.0,13.03,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9658,-73.9013,96.3,Continuo,Regional,Sin restriccion
2020-12-20,2020,12,2020-T4,Chingaza,66.0,18.52,1.4,14.6,18.44,9.4,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7625,-73.9363,98.0,Continuo,Regional,Sin restriccion
2025-10-29,2025,10,2025-T4,Chingaza,52.4,8.51,4.2,,16.45,5.79,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.706,-74.2335,96.0,Sin servicio,Regional,Suspension temporal del racionamiento
2025-12-01,2025,12,2025-T4,N/A,37.0,4.75,2.1,25.9,6.5,35.81,Alto riesgo (28-40),Ibague,Tolima,4.4375,-75.2397,94.7,Intermitente,Nacional,Sin restriccion
2020-07-26,2020,7,2020-T3,Sur,74.8,10.07,2.2,14.6,18.11,4.87,Sin riesgo (0-5),Sopo,Cundinamarca,4.7624,-73.9381,93.7,Continuo,Regional,Sin restriccion
2023-05-07,2023,5,2023-T2,Sur,53.3,21.02,4.7,14.0,16.99,11.49,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9568,-73.9141,98.2,Continuo,Regional,Sin restriccion
2022-12-27,2022,12,2022-T4,Tibitoc,62.8,15.84,1.4,16.4,19.12,18.67,Riesgo medio (14-28),Bogota D.C.,Bogota D.C.,4.6138,-74.0947,96.1,Continuo,Regional,Sin restriccion
2020-12-25,2020,12,2020-T4,Tibitoc,56.7,19.74,1.7,13.0,16.61,2.74,Sin riesgo (0-5),Chia,Cundinamarca,4.8566,-74.0496,95.7,Continuo,Regional,Sin restriccion
2019-09-13,2019,9,2019-T3,Tibitoc,66.2,8.14,,16.3,15.96,12.46,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9719,-73.8988,94.4,Continuo,Regional,Sin restriccion
2020-11-01,2020,11,2020-T4,N/A,51.4,10.82,4.6,20.5,10.66,23.7,Riesgo medio (14-28),Sincelejo,Sucre,9.3024,-75.385,82.6,Intermitente,Nacional,Sin restriccion
2020-09-07,2020,9,2020-T3,N/A,46.3,28.32,4.7,19.6,8.91,14.46,Riesgo medio (14-28),Sincelejo,Sucre,9.2698,-75.4002,76.0,Continuo,Nacional,Sin restriccion
2025-09-30,2025,9,2025-T3,Chingaza,58.3,22.6,6.0,16.6,14.81,11.09,Bajo riesgo (5-14),Chia,Cundinamarca,4.8571,-74.059,93.0,Racionado,Regional,Suspension temporal del racionamiento
2023-09-17,2023,9,2023-T3,N/A,44.0,18.28,5.3,24.2,4.69,14.49,Riesgo medio (14-28),Villavicencio,Meta,4.1423,-73.6024,74.7,Continuo,Nacional,Sin restriccion
2020-12-14,2020,12,2020-T4,N/A,107.1,23.49,0.4,19.8,7.55,17.35,Riesgo medio (14-28),Ibague,Tolima,4.4401,-75.2371,71.1,Intermitente,Nacional,Sin restriccion
2023-03-23,2023,3,2023-T1,Sur,49.3,20.67,1.2,,17.37,9.57,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7149,-74.2227,94.3,Continuo,Regional,Sin restriccion
2024-11-24,2024,11,2024-T4,N/A,35.2,17.73,4.7,14.8,13.57,49.73,Inviabile sanitariamente (>40),Monteria,Cordoba,8.7653,-75.8949,55.5,Intermitente,Nacional,Sin restriccion
2025-02-17,2025,2,2025-T1,Sur,60.6,19.21,0.4,12.3,18.85,4.24,Sin riesgo (0-5),Cajica,Cundinamarca,4.9201,-74.0112,95.9,Intermitente,Regional,Campana de ahorro
2022-11-17,2022,11,2022-T4,N/A,21.7,29.01,5.2,26.0,11.48,44.79,Inviabile sanitariamente (>40),Armenia,Quindio,4.5259,-75.7222,100,Intermitente,Nacional,Sin restriccion
2021-11-14,2021,11,2021-T4,N/A,50.0,19.48,4.7,24.1,10.72,19.73,Riesgo medio (14-28),Santa Marta,Magdalena,11.2188,-74.2091,83.5,Intermitente,Nacional,Sin restriccion
2022-08-18,2022,8,2022-T3,Chingaza,75.6,23.08,1.4,14.8,17.09,8.42,Bajo riesgo (5-14),Sopo,Cundinamarca,4.762,-73.9313,92.7,Continuo,Regional,Sin restriccion
2023-07-12,2023,7,2023-T3,Chingaza,53.1,9.21,,15.4,17.52,6.71,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9537,-73.8986,96.7,Continuo,Regional,Sin restriccion
2020-04-12,2020,4,2020-T2,Chingaza,71.8,23.23,3.5,13.4,19.25,0.36,Sin riesgo (0-5),Soacha,Cundinamarca,4.5684,-74.214,95.4,Continuo,Regional,Sin restriccion
2020-01-01,2020,1,2020-T1,N/A,75.5,19.68,,17.2,11.53,46.63,Inviabile sanitariamente (>40),Popayan,Cauca,2.4609,-76.6333,100,Intermitente,Nacional,Sin restriccion
2025-07-30,2025,7,2025-T3,Chingaza,70.4,11.84,0.6,16.3,18.33,,Sin riesgo (0-5),Bogota D.C.,Bogota D.C.,4.6402,-74.0606,95.9,Continuo,Regional,Suspension temporal del racionamiento
2021-09-12,2021,9,2021-T3,N/A,56.8,7.43,6.5,18.9,11.52,48.16,Inviabile sanitariamente (>40),Santa Marta,Magdalena,11.2491,-74.194,88.2,Intermitente,Nacional,Sin restriccion
2022-02-03,2022,2,2022-T1,Tibitoc,68.8,12.67,,12.9,18.18,5.55,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7386,-73.9497,95.5,Continuo,Regional,Sin restriccion
2019-11-04,2019,11,2019-T4,Sur,57.2,20.13,3.2,14.9,15.5,5.35,Bajo riesgo (5-14),Soacha,Cundinamarca,4.58,-74.2086,93.1,Continuo,Regional,Sin restriccion
2025-09-25,2025,9,2025-T3,Sur,62.2,8.72,1.5,14.5,15.29,5.05,Bajo riesgo (5-14),Chi@,Cundinamarca,4.8602,-74.0477,95.4,Intermitente,Regional,Suspension temporal del racionamiento
2023-05-06,2023,5,2023-T2,N/A,69.3,11.65,6.2,23.5,8.99,37.76,Alto riesgo (28-40),Pasto,Narino,1.2219,-77.2734,69.1,Continuo,Nacional,Sin restriccion
2024-11-08,2024,11,2024-T4,Tibitoc,34.2,8.44,1.8,17.2,14.75,5.62,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9582,-73.9079,98.2,Continuo,Regional,Racionamiento cada 18 dias
2022-09-13,2022,9,2022-T3,Tibitoc,76.3,23.3,2.1,17.4,16.53,12.27,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.5911,-74.0878,98.4,Continuo,Regional,Sin restriccion
2023-09-26,2023,9,2023-T3,Sur,60.0,8.34,0.9,17.4,15.11,3.2,Sin riesgo (0-5),Madrid,Cundinamarca,4.744,-74.2665,92.3,Continuo,Regional,Sin restriccion
2020-05-28,2020,5,2020-T2,N/A,63.2,24.36,3.6,26.5,9.92,43.23,Inviabile sanitariamente (>40),Barranquilla,Atlantico,10.9544,-74.7861,79.1,Intermitente,Nacional,Sin restriccion
2022-11-15,2022,11,2022-T4,N/A,82.5,13.57,3.5,17.8,9.42,13.41,Bajo riesgo (5-14),Cartagena,Bolivar,10.3669,-75.5194,72.5,Intermitente,Nacional,Sin restriccion
2025-04-21,2025,4,2025-T2,N/A,53.2,17.62,7.9,29.1,12.28,5.59,Bajo riesgo (5-14),Pereira,Risaralda,4.782,-75.6943,74.7,Intermitente,Nacional,Sin restriccion
2025-01-15,2025,1,2025-T1,N/A,46.8,19.54,1.7,28.5,10.47,26.72,Riesgo medio (14-28),Cali,Valle del Cauca,3.4707,-76.524,84.0,Continuo,Nacional,Sin restriccion
2025-10-08,2025,10,2025-T4,Sur,56.2,10.15,2.5,16.4,17.1,10.04,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.974,-73.9159,92.7,Continuo,Regional,Suspension temporal del racionamiento
2024-03-26,2024,3,2024-T1,Sur,51.2,3.46,2.4,11.8,18.91,4.65,Sin riesgo (0-5),Funza,Cundinamarca,4.7186,-74.2228,94.3,Continuo,Regional,Sin restriccion
2020-11-03,2020,11,2020-T4,N/A,91.5,18.56,4.3,25.5,8.01,22.82,Riesgo medio (14-28),Valledupar,Cesar,10.4735,-73.2515,87.0,Intermitente,Nacional,Sin restriccion
2019-04-06,2019,4,2019-T2,Tibitoc,81.6,15.44,3.4,12.6,20.42,2.54,Sin riesgo (0-5),Madrid,Cundinamarca,4.7365,-74.2729,99.5,Continuo,Regional,Sin restriccion
2019-08-12,2019,8,2019-T3,N/A,83.2,23.28,7.8,28.9,9.93,12.46,Bajo riesgo (5-14),Pasto,Narino,1.2526,-77.2709,70.5,Continuo,Nacional,Sin restriccion
2019-03-28,2019,3,2019-T1,Tibitoc,65.5,17.36,2.8,10.8,18.22,,Sin riesgo (0-5),Funza,Cundinamarca,4.7062,-74.2126,92.6,Continuo,Regional,Sin restriccion
2019-09-27,2019,9,2019-T3,Sur,73.2,8.45,4.3,17.3,15.11,11.28,Bajo riesgo (5-14),Cajica,Cundinamarca,4.908,-74.0282,94.7,Continuo,Regional,Sin restriccion
07-29-2022,2022,7,2022-T3,N/A,72.1,14.68,6.5,12.9,14.48,,Riesgo medio (14-28),Cali,Valle del Cauca,3.4547,-76.5655,66.8,Continuo,Nacional,Sin restriccion
2020-12-25,2020,12,2020-T4,N/A,59.8,12.59,4.2,22.1,9.48,36.62,Alto riesgo (28-40),Armenia,Quindio,4.5121,-75.662,79.9,Continuo,Nacional,Sin restriccion
2022-03-02,2022,3,2022-T1,Chingaza,70.7,20.12,2.4,10.0,17.58,0,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9519,-73.9104,89.1,Continuo,Regional,Sin restriccion
2020-01-09,2020,1,2020-T1,Chingaza,61.9,7.0,1.1,13.3,16.99,8.92,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.5873,-74.0741,97.0,Continuo,Regional,Sin restriccion
2019-11-30,2019,11,2019-T4,N/A,79.9,28.29,4.7,19.4,7.57,42.48,Inviabile sanitariamente (>40),Pasto,Narino,1.1974,-77.2825,73.4,Continuo,Nacional,Sin restriccion
2019-04-29,2019,4,2019-T2,N/A,70.4,17.78,5.2,27.2,8.71,15.08,Riesgo medio (14-28),Cartagena,Bolivar,10.3719,-75.5053,91.0,Intermitente,Nacional,Sin restriccion
2020-05-18,2020,5,2020-T2,Sur,77.4,7.72,3.3,13.7,19.74,13.19,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9641,-73.9083,100,Continuo,Regional,Sin restriccion
2023-06-06,2023,6,2023-T2,Sur,71.0,15.32,0.5,16.0,18.41,8.77,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.6166,-74.0666,93.2,Continuo,Regional,Sin restriccion
2024-10-06,2024,10,2024-T4,N/A,69.0,29.78,1.9,24.4,10.28,12.43,Bajo riesgo (5-14),Villavicencio,Meta,4.105,-73.6372,75.9,Intermitente,Nacional,Sin restriccion
2020-07-13,2020,7,2020-T3,N/A,31.8,11.73,1.6,22.9,13.19,23.79,Riesgo medio (14-28),Tunja,Boyaca,5.5402,-73.385,60.2,Intermitente,Nacional,Sin restriccion
2021-04-14,2021,4,2021-T2,N/A,63.3,23.48,0.6,14.0,3.4,25.97,Riesgo medio (14-28),Manizales,Caldas,5.0742,-75.562,100,Continuo,Nacional,Sin restriccion
2022-12-17,2022,12,2022-T4,Tibitoc,61.6,14.99,,13.9,17.3,9.86,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9667,-73.912,94.1,Continuo,Regional,Sin restriccion
2021-04-08,2021,4,2021-T2,Tibitoc,72.7,10.06,4.0,10.2,18.86,6.91,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9014,-74.0305,92.0,Continuo,Regional,Sin restriccion
2020-12-10,2020,12,2020-T4,Sur,52.4,15.34,1.9,15.5,17.73,0.87,Sin riesgo (0-5),Cajica,Cundinamarca,4.9209,-74.0335,96.2,Continuo,Regional,Sin restriccion
2022-08-10,2022,8,2022-T3,Chingaza,71.5,5.75,1.4,18.3,16.12,1.59,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9652,-73.9007,97.8,Continuo,Regional,Sin restriccion
2024-02-29,2024,2,2024-T1,N/A,67.4,18.47,4.3,23.1,14.01,44.43,Inviabile sanitariamente (>40),Pereira,Risaralda,4.8258,-75.706,72.4,Intermitente,Nacional,Sin restriccion
2019-05-21,2019,5,2019-T2,Chingaza,72.8,8.68,3.5,10.7,18.96,-3.92,Sin riesgo (0-5),Funza,Cundinamarca,4.708,-74.2182,97.1,Continuo,Regional,Sin restriccion
2025-03-22,2025,3,2025-T1,N/A,35.5,27.85,0.5,,13.56,14.55,Riesgo medio (14-28),Armenia,Quindio,4.5419,-75.6996,63.4,Intermitente,Nacional,Sin restriccion
2025-08-25,2025,8,2025-T3,Tibitoc,73.0,18.56,0.8,18.9,16.41,6.96,Bajo riesgo (5-14),Chia,Cundinamarca,4.8379,-74.0519,94.1,Sin servicio,Regional,Suspension temporal del racionamiento
2024-03-02,2024,3,2024-T1,N/A,70.0,23.69,3.5,22.4,11.04,49.33,Inviabile sanitariamente (>40),Sincelejo,Sucre,9.2894,-75.3781,82.7,Intermitente,Nacional,Sin restriccion
2022-08-30,2022,8,2022-T3,N/A,55.5,14.91,2.8,13.7,10.37,32.55,Alto riesgo (28-40),Pereira,Risaralda,4.8316,-75.7306,78.0,Continuo,Nacional,Sin restriccion
2023-03-22,2023,3,2023-T1,N/A,31.9,17.62,1.3,23.8,8.34,20.35,Riesgo medio (14-28),Cali,Valle del Cauca,3.4417,-76.5169,98.7,Continuo,Nacional,Sin restriccion
2024-10-14,2024,10,2024-T4,N/A,42.6,14.22,7.5,22.0,13.85,25.3,Riesgo medio (14-28),Manizales,Caldas,5.1012,-75.5306,81.7,Continuo,Nacional,Sin restriccion
2021-06-26,2021,6,2021-T2,Tibitoc,74.1,23.29,2.7,15.1,17.29,8.56,Bajo riesgo (5-14),Chia,Cundinamarca,4.851,-74.0614,98.2,Continuo,Regional,Sin restriccion
2023-01-05,2023,1,2023-T1,N/A,45.6,15.15,5.9,18.0,13.95,27.87,Riesgo medio (14-28),Popayan,Cauca,2.4289,-76.6335,88.5,Continuo,Nacional,Sin restriccion
2024-03-12,2024,3,2024-T1,Chingaza,39.9,17.33,2.3,10.5,18.28,4.92,Sin riesgo (0-5),Bogota D.C.,Bogota D.C.,4.6151,-74.0791,93.3,Continuo,Regional,Sin restriccion
2024-02-14,2024,2,2024-T1,N/A,63.5,16.37,1.8,18.7,3.87,45.22,Inviabile sanitariamente (>40),Tunja,Boyaca,5.5348,-73.342,82.2,Intermitente,Nacional,Sin restriccion
2021-01-27,2021,1,2021-T1,Tibitoc,60.5,22.31,1.1,8.9,17.49,11.76,Bajo riesgo (5-14),Funza,Cundinamarca,4.7232,-74.2214,100,Continuo,Regional,Sin restriccion
2024-08-15,2024,8,2024-T3,Tibitoc,37.2,16.0,0,17.0,14.65,1.48,Sin riesgo (0-5),Chia,Cundinamarca,4.8548,-74.0571,94.3,Continuo,Regional,Racionamiento cada 9 dias
